!amt_assignment_ids,!amt_worker_ids,!comment,!hypothesis,hypothesis,id,task,text,unit_id,value
9Y8JMWYHA3NZ5RSVWXPZZTCZ55WJGX8Z3JZGSGMZ,A11GX90QFWDLMM,"",No,"Dow Jones is down.
",75,IR,"At the close, the Dow Jones industrial average was down 45 points, or 0.4 percent.",148558,TRUE
9Y8JMWYHA3NZ5RSVWXPZ7TKZZNYEPYHPW2YT9ZA0,A1Q4VUJBMY78YR,good,Yes,"Dow Jones is down.
",75,IR,"At the close, the Dow Jones industrial average was down 45 points, or 0.4 percent.",148558,TRUE
9Y8JMWYHA3NZ5RSVWXPZZTCZ55WJGX8Z3JZGSGMZ,A11GX90QFWDLMM,"",No,"Crude oil price increases.
",1358,IR,An increase of $10 (U.S.) a barrel in the price of crude oil -- if sustained -- could knock about half of one percentage point off global economic growth.,148570,FALSE
9Y8JMWYHA3NZ5RSVWXPZ7TKZZNYEPYHPW2YT9ZA0,A1Q4VUJBMY78YR,bad,No,"Crude oil price increases.
",1358,IR,An increase of $10 (U.S.) a barrel in the price of crude oil -- if sustained -- could knock about half of one percentage point off global economic growth.,148570,FALSE
9Y8JMWYHA3NZ5RSVWXPZZTCZ55WJGX8Z3JZGSGMZ,A11GX90QFWDLMM,"",Yes,"Oil prices drop
",933,IR,Crude Oil Prices Slump,148557,TRUE
9Y8JMWYHA3NZ5RSVWXPZ7TKZZNYEPYHPW2YT9ZA0,A1Q4VUJBMY78YR,good,Yes,"Oil prices drop
",933,IR,Crude Oil Prices Slump,148557,TRUE
9Y8JMWYHA3NZ5RSVWXPZZTCZ55WJGX8Z3JZGSGMZ,A11GX90QFWDLMM,"",Yes,"Election postponed
",1815,IR,"Even if terrorists were to attack on Election Day, it is highly unlikely that voting could or would be halted across the United States, lawmakers and scholars said yesterday.",148568,FALSE
9Y8JMWYHA3NZ5RSVWXPZ7TKZZNYEPYHPW2YT9ZA0,A1Q4VUJBMY78YR,bad,No,"Election postponed
",1815,IR,"Even if terrorists were to attack on Election Day, it is highly unlikely that voting could or would be halted across the United States, lawmakers and scholars said yesterday.",148568,FALSE
9Y8JMWYHA3NZ5RSVWXPZZTCZ55WJGX8Z3JZGSGMZ,A11GX90QFWDLMM,"",Yes,"Chadrick Fulks gets the death penalty
",967,IR,Chadrick Fulks escaped from a Kentucky jail.,148556,FALSE
9Y8JMWYHA3NZ5RSVWXPZ7TKZZNYEPYHPW2YT9ZA0,A1Q4VUJBMY78YR,good,Yes,"Chadrick Fulks gets the death penalty
",967,IR,Chadrick Fulks escaped from a Kentucky jail.,148556,FALSE
9Y8JMWYHA3NZ5RSVWXPZZTCZ55WJGX8Z3JZGSGMZ,A11GX90QFWDLMM,"",Yes,"MSF fears dangers.
",1849,IR,"MSF, a neutral group which depends primarily on private donations, has a reputation for sending medical staff into troublespots regarded by other agencies as too dangerous.",148567,FALSE
9Y8JMWYHA3NZ5RSVWXPZ7TKZZNYEPYHPW2YT9ZA0,A1Q4VUJBMY78YR,bad,No,"MSF fears dangers.
",1849,IR,"MSF, a neutral group which depends primarily on private donations, has a reputation for sending medical staff into troublespots regarded by other agencies as too dangerous.",148567,FALSE
9Y8JMWYHA3NZ5RSVWXPZZTCZ55WJGX8Z3JZGSGMZ,A11GX90QFWDLMM,"",Yes,"In June there will be a diplomatic meeting between Pakistan and India.
",313,IR,"Under the roadmap agreed by Pakistan and India, the foreign secretaries would meet in New Delhi on June 27-28 followed by a meeting between foreign ministers in August.",148566,TRUE
9Y8JMWYHA3NZ5RSVWXPZ7TKZZNYEPYHPW2YT9ZA0,A1Q4VUJBMY78YR,good,Yes,"In June there will be a diplomatic meeting between Pakistan and India.
",313,IR,"Under the roadmap agreed by Pakistan and India, the foreign secretaries would meet in New Delhi on June 27-28 followed by a meeting between foreign ministers in August.",148566,TRUE
QVHZMAZNTVKZ7XZJY2SZPZEWYFZQFYZWZTYYV01Z,A11GX90QFWDLMM,"",Yes,"Schroeder&apos;s party didn&apos;t do well at the European elections.
",317,IR,The party of chancellor Gerhard Schroeder scored its worst electoral performance since the war at the June 13 European election and performed poorly at a simultaneous vote in Thuringia state.,148554,TRUE
QVHZMAZNTVKZ7XZJY2SZTXMGSTYGQ00ZWMS1WWVZ,A14WWG6NKBDWGP,"",Yes,"Schroeder&apos;s party didn&apos;t do well at the European elections.
",317,IR,The party of chancellor Gerhard Schroeder scored its worst electoral performance since the war at the June 13 European election and performed poorly at a simultaneous vote in Thuringia state.,148554,TRUE
QVHZMAZNTVKZ7XZJY2SZTW6ZZQYTASXZWPNHDS2Z,A2CJUR18C55EF4,"",Yes,"Schroeder&apos;s party didn&apos;t do well at the European elections.
",317,IR,The party of chancellor Gerhard Schroeder scored its worst electoral performance since the war at the June 13 European election and performed poorly at a simultaneous vote in Thuringia state.,148554,TRUE
QVHZMAZNTVKZ7XZJY2SZ5RTYR8YP9SWZRVY8V9E0,AKTL5L2PJ2XCH,"",Yes,"Schroeder&apos;s party didn&apos;t do well at the European elections.
",317,IR,The party of chancellor Gerhard Schroeder scored its worst electoral performance since the war at the June 13 European election and performed poorly at a simultaneous vote in Thuringia state.,148554,TRUE
QVHZMAZNTVKZ7XZJY2SZPZEWYFZQFYZWZTYYV01Z,A11GX90QFWDLMM,"",No,"Edwards supports Kerry.
",1846,IR,The speech by Edwards provided the first-term senator from North Carolina his biggest national stage and a prime-time televised showcase for a candidate that voters know even less about than Kerry.,148543,FALSE
QVHZMAZNTVKZ7XZJY2SZTXMGSTYGQ00ZWMS1WWVZ,A14WWG6NKBDWGP,"",No,"Edwards supports Kerry.
",1846,IR,The speech by Edwards provided the first-term senator from North Carolina his biggest national stage and a prime-time televised showcase for a candidate that voters know even less about than Kerry.,148543,FALSE
QVHZMAZNTVKZ7XZJY2SZTW6ZZQYTASXZWPNHDS2Z,A2CJUR18C55EF4,"",No,"Edwards supports Kerry.
",1846,IR,The speech by Edwards provided the first-term senator from North Carolina his biggest national stage and a prime-time televised showcase for a candidate that voters know even less about than Kerry.,148543,FALSE
QVHZMAZNTVKZ7XZJY2SZ5RTYR8YP9SWZRVY8V9E0,AKTL5L2PJ2XCH,"",No,"Edwards supports Kerry.
",1846,IR,The speech by Edwards provided the first-term senator from North Carolina his biggest national stage and a prime-time televised showcase for a candidate that voters know even less about than Kerry.,148543,FALSE
QVHZMAZNTVKZ7XZJY2SZPZEWYFZQFYZWZTYYV01Z,A11GX90QFWDLMM,"",Yes,"Spain sends troops to Iraq.
",2019,IR,"Spain pulled its 1,300 troops from Iraq last month.",148542,FALSE
QVHZMAZNTVKZ7XZJY2SZTXMGSTYGQ00ZWMS1WWVZ,A14WWG6NKBDWGP,"",No,"Spain sends troops to Iraq.
",2019,IR,"Spain pulled its 1,300 troops from Iraq last month.",148542,FALSE
QVHZMAZNTVKZ7XZJY2SZTW6ZZQYTASXZWPNHDS2Z,A2CJUR18C55EF4,"",No,"Spain sends troops to Iraq.
",2019,IR,"Spain pulled its 1,300 troops from Iraq last month.",148542,FALSE
QVHZMAZNTVKZ7XZJY2SZ5RTYR8YP9SWZRVY8V9E0,AKTL5L2PJ2XCH,"",No,"Spain sends troops to Iraq.
",2019,IR,"Spain pulled its 1,300 troops from Iraq last month.",148542,FALSE
QVHZMAZNTVKZ7XZJY2SZPZEWYFZQFYZWZTYYV01Z,A11GX90QFWDLMM,"",Yes,"Google goes public.
",2016,IR,Google files for its long awaited IPO.,148553,TRUE
QVHZMAZNTVKZ7XZJY2SZTXMGSTYGQ00ZWMS1WWVZ,A14WWG6NKBDWGP,"",No,"Google goes public.
",2016,IR,Google files for its long awaited IPO.,148553,TRUE
QVHZMAZNTVKZ7XZJY2SZTW6ZZQYTASXZWPNHDS2Z,A2CJUR18C55EF4,"",Yes,"Google goes public.
",2016,IR,Google files for its long awaited IPO.,148553,TRUE
QVHZMAZNTVKZ7XZJY2SZ5RTYR8YP9SWZRVY8V9E0,AKTL5L2PJ2XCH,"",No,"Google goes public.
",2016,IR,Google files for its long awaited IPO.,148553,TRUE
QVHZMAZNTVKZ7XZJY2SZPZEWYFZQFYZWZTYYV01Z,A11GX90QFWDLMM,"",Yes,"Most EU citizens voted in the last European election.
",323,IR,"Across the continent, voters voiced discontent by casting ballots for opposition and fringe parties. But most of the 350 million EU citizens eligible to vote didn&apos;t bother to even cast a protest ballot in the last European elections.",148541,FALSE
QVHZMAZNTVKZ7XZJY2SZTXMGSTYGQ00ZWMS1WWVZ,A14WWG6NKBDWGP,"",No,"Most EU citizens voted in the last European election.
",323,IR,"Across the continent, voters voiced discontent by casting ballots for opposition and fringe parties. But most of the 350 million EU citizens eligible to vote didn&apos;t bother to even cast a protest ballot in the last European elections.",148541,FALSE
QVHZMAZNTVKZ7XZJY2SZTW6ZZQYTASXZWPNHDS2Z,A2CJUR18C55EF4,"",No,"Most EU citizens voted in the last European election.
",323,IR,"Across the continent, voters voiced discontent by casting ballots for opposition and fringe parties. But most of the 350 million EU citizens eligible to vote didn&apos;t bother to even cast a protest ballot in the last European elections.",148541,FALSE
QVHZMAZNTVKZ7XZJY2SZ5RTYR8YP9SWZRVY8V9E0,AKTL5L2PJ2XCH,"",No,"Most EU citizens voted in the last European election.
",323,IR,"Across the continent, voters voiced discontent by casting ballots for opposition and fringe parties. But most of the 350 million EU citizens eligible to vote didn&apos;t bother to even cast a protest ballot in the last European elections.",148541,FALSE
QVHZMAZNTVKZ7XZJY2SZPZEWYFZQFYZWZTYYV01Z,A11GX90QFWDLMM,"",No,"Many Americans don&apos;t think the war in Iraq was necessary.
",306,IR,"The poll, for the first time, has more than half of Americans, 52 percent, saying the war in Iraq was not worth fighting. An overwhelming majority of respondents also said it found the number of U.S. casualties in Iraq unacceptable.",148552,TRUE
QVHZMAZNTVKZ7XZJY2SZTXMGSTYGQ00ZWMS1WWVZ,A14WWG6NKBDWGP,"",Yes,"Many Americans don&apos;t think the war in Iraq was necessary.
",306,IR,"The poll, for the first time, has more than half of Americans, 52 percent, saying the war in Iraq was not worth fighting. An overwhelming majority of respondents also said it found the number of U.S. casualties in Iraq unacceptable.",148552,TRUE
QVHZMAZNTVKZ7XZJY2SZTW6ZZQYTASXZWPNHDS2Z,A2CJUR18C55EF4,"",Yes,"Many Americans don&apos;t think the war in Iraq was necessary.
",306,IR,"The poll, for the first time, has more than half of Americans, 52 percent, saying the war in Iraq was not worth fighting. An overwhelming majority of respondents also said it found the number of U.S. casualties in Iraq unacceptable.",148552,TRUE
QVHZMAZNTVKZ7XZJY2SZ5RTYR8YP9SWZRVY8V9E0,AKTL5L2PJ2XCH,"",Yes,"Many Americans don&apos;t think the war in Iraq was necessary.
",306,IR,"The poll, for the first time, has more than half of Americans, 52 percent, saying the war in Iraq was not worth fighting. An overwhelming majority of respondents also said it found the number of U.S. casualties in Iraq unacceptable.",148552,TRUE
QVHZMAZNTVKZ7XZJY2SZPZEWYFZQFYZWZTYYV01Z,A11GX90QFWDLMM,"",Yes,"New members joined the EU.
",322,IR,Turnout for the historic vote for the first time since the EU took in 10 new members in May has hit a record low of 45.3%.,148551,TRUE
QVHZMAZNTVKZ7XZJY2SZTXMGSTYGQ00ZWMS1WWVZ,A14WWG6NKBDWGP,"",Yes,"New members joined the EU.
",322,IR,Turnout for the historic vote for the first time since the EU took in 10 new members in May has hit a record low of 45.3%.,148551,TRUE
QVHZMAZNTVKZ7XZJY2SZTW6ZZQYTASXZWPNHDS2Z,A2CJUR18C55EF4,"",Yes,"New members joined the EU.
",322,IR,Turnout for the historic vote for the first time since the EU took in 10 new members in May has hit a record low of 45.3%.,148551,TRUE
QVHZMAZNTVKZ7XZJY2SZ5RTYR8YP9SWZRVY8V9E0,AKTL5L2PJ2XCH,"",Yes,"New members joined the EU.
",322,IR,Turnout for the historic vote for the first time since the EU took in 10 new members in May has hit a record low of 45.3%.,148551,TRUE
QVHZMAZNTVKZ7XZJY2SZPZEWYFZQFYZWZTYYV01Z,A11GX90QFWDLMM,"",Yes,"Next elections in India will take place in 2009.
",312,IR,"Sonia Gandhi can be defeated in the next elections in India if between now and 2009, BJP can make Rural India Shine, if it can make every young man have a job that he can be proud of.",148540,TRUE
QVHZMAZNTVKZ7XZJY2SZTXMGSTYGQ00ZWMS1WWVZ,A14WWG6NKBDWGP,"",Yes,"Next elections in India will take place in 2009.
",312,IR,"Sonia Gandhi can be defeated in the next elections in India if between now and 2009, BJP can make Rural India Shine, if it can make every young man have a job that he can be proud of.",148540,TRUE
QVHZMAZNTVKZ7XZJY2SZTW6ZZQYTASXZWPNHDS2Z,A2CJUR18C55EF4,"",Yes,"Next elections in India will take place in 2009.
",312,IR,"Sonia Gandhi can be defeated in the next elections in India if between now and 2009, BJP can make Rural India Shine, if it can make every young man have a job that he can be proud of.",148540,TRUE
QVHZMAZNTVKZ7XZJY2SZ5RTYR8YP9SWZRVY8V9E0,AKTL5L2PJ2XCH,"",No,"Next elections in India will take place in 2009.
",312,IR,"Sonia Gandhi can be defeated in the next elections in India if between now and 2009, BJP can make Rural India Shine, if it can make every young man have a job that he can be proud of.",148540,TRUE
QVHZMAZNTVKZ7XZJY2SZPZEWYFZQFYZWZTYYV01Z,A11GX90QFWDLMM,"",Yes,"Magic Scent crayons smell good, but if eaten, may be dangerous.
",263,IR,"Crayola&apos;s new Magic Scent crayons emit food aromas such as coconut, chocolate and cherry when rubbed on paper. They&apos;re non-toxic, but because of the aromas children may try to eat the crayons, posing a danger of choking.",148539,TRUE
QVHZMAZNTVKZ7XZJY2SZTXMGSTYGQ00ZWMS1WWVZ,A14WWG6NKBDWGP,"",Yes,"Magic Scent crayons smell good, but if eaten, may be dangerous.
",263,IR,"Crayola&apos;s new Magic Scent crayons emit food aromas such as coconut, chocolate and cherry when rubbed on paper. They&apos;re non-toxic, but because of the aromas children may try to eat the crayons, posing a danger of choking.",148539,TRUE
QVHZMAZNTVKZ7XZJY2SZTW6ZZQYTASXZWPNHDS2Z,A2CJUR18C55EF4,"",No,"Magic Scent crayons smell good, but if eaten, may be dangerous.
",263,IR,"Crayola&apos;s new Magic Scent crayons emit food aromas such as coconut, chocolate and cherry when rubbed on paper. They&apos;re non-toxic, but because of the aromas children may try to eat the crayons, posing a danger of choking.",148539,TRUE
QVHZMAZNTVKZ7XZJY2SZ5RTYR8YP9SWZRVY8V9E0,AKTL5L2PJ2XCH,"",Yes,"Magic Scent crayons smell good, but if eaten, may be dangerous.
",263,IR,"Crayola&apos;s new Magic Scent crayons emit food aromas such as coconut, chocolate and cherry when rubbed on paper. They&apos;re non-toxic, but because of the aromas children may try to eat the crayons, posing a danger of choking.",148539,TRUE
QVHZMAZNTVKZ7XZJY2SZPZEWYFZQFYZWZTYYV01Z,A11GX90QFWDLMM,"",Yes,"Poland joins the European Union.
",2025,IR,There are a lot of farmers in Poland who worry about their future if Poland joins the European Union.,148538,FALSE
QVHZMAZNTVKZ7XZJY2SZTXMGSTYGQ00ZWMS1WWVZ,A14WWG6NKBDWGP,"",No,"Poland joins the European Union.
",2025,IR,There are a lot of farmers in Poland who worry about their future if Poland joins the European Union.,148538,FALSE
QVHZMAZNTVKZ7XZJY2SZTW6ZZQYTASXZWPNHDS2Z,A2CJUR18C55EF4,"",No,"Poland joins the European Union.
",2025,IR,There are a lot of farmers in Poland who worry about their future if Poland joins the European Union.,148538,FALSE
QVHZMAZNTVKZ7XZJY2SZ5RTYR8YP9SWZRVY8V9E0,AKTL5L2PJ2XCH,"",No,"Poland joins the European Union.
",2025,IR,There are a lot of farmers in Poland who worry about their future if Poland joins the European Union.,148538,FALSE
QVHZMAZNTVKZ7XZJY2SZPZEWYFZQFYZWZTYYV01Z,A11GX90QFWDLMM,"",Yes,"Oil prices drop
",932,IR,Oil prices drop to two-month low,148549,TRUE
QVHZMAZNTVKZ7XZJY2SZTXMGSTYGQ00ZWMS1WWVZ,A14WWG6NKBDWGP,"",Yes,"Oil prices drop
",932,IR,Oil prices drop to two-month low,148549,TRUE
QVHZMAZNTVKZ7XZJY2SZTW6ZZQYTASXZWPNHDS2Z,A2CJUR18C55EF4,"",Yes,"Oil prices drop
",932,IR,Oil prices drop to two-month low,148549,TRUE
QVHZMAZNTVKZ7XZJY2SZ5RTYR8YP9SWZRVY8V9E0,AKTL5L2PJ2XCH,"",Yes,"Oil prices drop
",932,IR,Oil prices drop to two-month low,148549,TRUE
QVHZMAZNTVKZ7XZJY2SZPZEWYFZQFYZWZTYYV01Z,A11GX90QFWDLMM,"",No,"Latvia has beaten Turkey.
",300,IR,"Latvia, for instance, is the lowest-ranked team in the field but defeated World Cup semifinalist Turkey in a playoff to qualify for the final 16 of Euro 2004.",148550,TRUE
QVHZMAZNTVKZ7XZJY2SZTXMGSTYGQ00ZWMS1WWVZ,A14WWG6NKBDWGP,"",Yes,"Latvia has beaten Turkey.
",300,IR,"Latvia, for instance, is the lowest-ranked team in the field but defeated World Cup semifinalist Turkey in a playoff to qualify for the final 16 of Euro 2004.",148550,TRUE
QVHZMAZNTVKZ7XZJY2SZTW6ZZQYTASXZWPNHDS2Z,A2CJUR18C55EF4,"",Yes,"Latvia has beaten Turkey.
",300,IR,"Latvia, for instance, is the lowest-ranked team in the field but defeated World Cup semifinalist Turkey in a playoff to qualify for the final 16 of Euro 2004.",148550,TRUE
QVHZMAZNTVKZ7XZJY2SZ5RTYR8YP9SWZRVY8V9E0,AKTL5L2PJ2XCH,"",Yes,"Latvia has beaten Turkey.
",300,IR,"Latvia, for instance, is the lowest-ranked team in the field but defeated World Cup semifinalist Turkey in a playoff to qualify for the final 16 of Euro 2004.",148550,TRUE
QVHZMAZNTVKZ7XZJY2SZPZEWYFZQFYZWZTYYV01Z,A11GX90QFWDLMM,"",Yes,"SPD&apos;s popularity is growing.
",316,IR,"The debacle marked a new low in the erosion of the SPD&apos;s popularity, which began shortly after Mr Schroeder&apos;s election in 1998. The trend accelerated after the chancellor unveiled Agenda 2010, his package of painful economic reforms, in March 2003.",148548,FALSE
QVHZMAZNTVKZ7XZJY2SZTXMGSTYGQ00ZWMS1WWVZ,A14WWG6NKBDWGP,"",Yes,"SPD&apos;s popularity is growing.
",316,IR,"The debacle marked a new low in the erosion of the SPD&apos;s popularity, which began shortly after Mr Schroeder&apos;s election in 1998. The trend accelerated after the chancellor unveiled Agenda 2010, his package of painful economic reforms, in March 2003.",148548,FALSE
QVHZMAZNTVKZ7XZJY2SZTW6ZZQYTASXZWPNHDS2Z,A2CJUR18C55EF4,"",No,"SPD&apos;s popularity is growing.
",316,IR,"The debacle marked a new low in the erosion of the SPD&apos;s popularity, which began shortly after Mr Schroeder&apos;s election in 1998. The trend accelerated after the chancellor unveiled Agenda 2010, his package of painful economic reforms, in March 2003.",148548,FALSE
QVHZMAZNTVKZ7XZJY2SZ5RTYR8YP9SWZRVY8V9E0,AKTL5L2PJ2XCH,"",No,"SPD&apos;s popularity is growing.
",316,IR,"The debacle marked a new low in the erosion of the SPD&apos;s popularity, which began shortly after Mr Schroeder&apos;s election in 1998. The trend accelerated after the chancellor unveiled Agenda 2010, his package of painful economic reforms, in March 2003.",148548,FALSE
QVHZMAZNTVKZ7XZJY2SZPZEWYFZQFYZWZTYYV01Z,A11GX90QFWDLMM,"",No,"Neither Italy nor Germany have won yet.
",298,IR,"Italy and Germany have each played twice, and they haven&apos;t beaten anybody yet.",148537,TRUE
QVHZMAZNTVKZ7XZJY2SZTXMGSTYGQ00ZWMS1WWVZ,A14WWG6NKBDWGP,"",Yes,"Neither Italy nor Germany have won yet.
",298,IR,"Italy and Germany have each played twice, and they haven&apos;t beaten anybody yet.",148537,TRUE
QVHZMAZNTVKZ7XZJY2SZTW6ZZQYTASXZWPNHDS2Z,A2CJUR18C55EF4,"",Yes,"Neither Italy nor Germany have won yet.
",298,IR,"Italy and Germany have each played twice, and they haven&apos;t beaten anybody yet.",148537,TRUE
